DISCOVERY_DATE,LATITUDE,LONGITUDE,FIRE_YEAR
2454277.5,38.499328,-120.608486,2007
2454277.5,37.793222,-120.249117,2007
2454277.5,38.662486,-120.937567,2007
2454278.5,39.00685,-120.846736,2007
2454279.5,39.1255,-120.916733,2007
2454279.5,37.984633,-120.285097,2007
2454279.5,38.413967,-120.427633,2007
2454279.5,37.955983,-120.410933,2007
2454279.5,38.882542,-120.881858,2007
2454280.5,38.901906,-120.914644,2007
2454280.5,38.313503,-120.720517,2007
2454281.5,38.011839,-120.205333,2007
2454282.5,37.8497,-120.4639,2007
2454282.5,37.937817,-120.455158,2007
2454282.5,38.800194,-120.882636,2007
2454282.5,37.084928,-121.773328,2007
2454284.5,37.000383,-122.166914,2007
2454284.5,37.848431,-120.202272,2007
2454285.5,39.020383,-120.820478,2007
2454285.5,35.292256,-119.978586,2007
2454285.5,38.591592,-120.617711,2007
2454285.5,36.605658,-121.9334,2007
2454285.5,37.2532,-119.722539,2007
2454285.5,38.452761,-120.520458,2007
2454285.5,38.695986,-120.887822,2007
2454285.5,37.482008,-120.272428,2007
2454285.5,38.921839,-121.038575,2007
2454286.5,37.632461,-120.465136,2007
2454286.5,37.855686,-120.211803,2007
2454286.5,37.934378,-120.445686,2007
2454286.5,38.621611,-120.60835,2007
2454286.5,35.155369,-120.6673,2007
2454287.5,38.659525,-120.835322,2007
2454287.5,38.016308,-120.218147,2007
2454287.5,39.357181,-121.121458,2007
2454288.5,39.293972,-120.986392,2007
2454288.5,38.012464,-120.229861,2007
2454288.5,38.887994,-121.016025,2007
2454288.5,37.706967,-120.433528,2007
2454289.5,36.566489,-119.133,2007
2454289.5,37.632461,-120.465136,2007
2454289.5,37.8145,-120.311047,2007
2454289.5,39.179858,-120.851461,2007
2454289.5,37.462958,-119.777458,2007
2454289.5,38.921839,-121.038575,2007
2454290.5,37.716683,-120.444411,2007
2454290.5,39.095811,-120.949647,2007
2454290.5,38.488197,-120.617739,2007
2454290.5,39.093722,-120.950861,2007
2454290.5,36.081939,-120.4806,2007
2454291.5,37.604639,-119.966058,2007
2454291.5,38.754306,-120.615842,2007
2454292.5,38.465806,-120.703408,2007
2454292.5,39.436656,-121.326753,2007
2454292.5,38.6553,-119.5508,2007
2454292.5,39.1208,-120.8233,2007
2454293.5,37.023622,-121.328383,2007
2454293.5,38.297797,-120.704681,2007
2454293.5,38.145947,-120.638875,2007
2454294.5,36.239822,-118.861539,2007
2454294.5,39.367956,-121.039758,2007
2454295.5,37.700139,-120.092989,2007
2454295.5,37.435481,-120.092228,2007
2454295.5,39.147061,-121.057775,2007
2454295.5,35.743203,-120.217317,2007
2454296.5,38.387475,-120.539175,2007
2454296.5,39.105039,-121.067397,2007
2454296.5,38.0908,-119.1856,2007
2454296.5,38.139153,-120.551492,2007
2454296.5,38.648942,-120.682372,2007
2454297.5,38.982569,-120.879533,2007
2454298.5,36.579369,-121.955858,2007
2454298.5,38.379025,-120.514239,2007
2454299.5,38.77,-120.8372,2007
2454299.5,38.417828,-120.521361,2007
2454301.5,39.138611,-120.919683,2007
2454301.5,39.070272,-121.317092,2007
2454302.5,37.458867,-119.916428,2007
2454302.5,36.971967,-122.10475,2007
2454302.5,38.764278,-120.982514,2007
2454302.5,35.171642,-120.757122,2007
2454303.5,37.152625,-121.58605,2007
2454303.5,37.963786,-120.417567,2007
2454303.5,35.7258,-118.085,2007
2454303.5,37.962839,-120.267358,2007
2454303.5,37.996981,-120.236892,2007
2454304.5,38.038647,-120.229667,2007
2454304.5,38.190197,-120.791122,2007
2454305.5,35.453422,-120.905578,2007
2454305.5,37.710428,-120.196978,2007
2454305.5,36.576567,-121.967406,2007
2454307.5,39.201844,-120.812047,2007
2454307.5,38.112375,-120.774208,2007
2454307.5,37.899264,-120.581997,2007
2454307.5,36.802375,-118.204025,2007
2454307.5,38.341303,-120.587503,2007
2454308.5,38.257583,-120.598283,2007
2454308.5,37.716683,-120.444411,2007
2454308.5,38.771353,-120.748589,2007
2454308.5,38.376014,-120.559753,2007
2454308.5,38.539081,-120.847225,2007
2454308.5,38.037681,-120.578536,2007
2454308.5,39.114042,-121.062536,2007
2454309.5,38.400803,-120.505814,2007
2454309.5,39.095806,-120.949642,2007
2454309.5,38.740669,-120.585267,2007
2454309.5,36.612003,-121.936725,2007
2454309.5,37.356097,-118.313728,2007
2454309.5,38.333361,-120.521547,2007
2454309.5,38.337214,-120.517072,2007
2454310.5,38.689636,-120.99485,2007
2454310.5,39.3608,-120.97,2007
2454310.5,39.2164,-120.8992,2007
2454310.5,39.2303,-120.9156,2007
2454311.5,38.985981,-120.905592,2007
2454311.5,36.820878,-119.3827,2007
2454311.5,38.304781,-120.559142,2007
2454311.5,38.6611,-120.9528,2007
2454312.5,36.5825,-121.949689,2007
2454312.5,38.017581,-120.257897,2007
2454312.5,39.117744,-120.994158,2007
2454313.5,39.095192,-120.917358,2007
2454313.5,37.6044,-119.5189,2007
2454313.5,38.401658,-120.643578,2007
2454314.5,39.095192,-120.917358,2007
2454314.5,34.94525,-120.218739,2007
2454315.5,38.604281,-120.620142,2007
2454316.5,39.2935,-121.015272,2007
2454316.5,36.437633,-118.905447,2007
2454316.5,38.617367,-120.855628,2007
2454316.5,38.449911,-120.508517,2007
2454316.5,37.987331,-120.697467,2007
2454316.5,38.791317,-120.782975,2007
2454316.5,39.159358,-120.848342,2007
2454317.5,38.895108,-121.153822,2007
2454318.5,38.02225,-120.25375,2007
2454318.5,39.189392,-120.933717,2007
2454318.5,37.987072,-120.413389,2007
2454318.5,38.729431,-120.991614,2007
2454319.5,36.7089,-117.9683,2007
2454319.5,39.438667,-121.321483,2007
2454319.5,38.019872,-120.388008,2007
2454320.5,37.844358,-120.216394,2007
2454321.5,38.44275,-120.540486,2007
2454321.5,38.04005,-120.207714,2007
2454322.5,38.059853,-120.550253,2007
2454322.5,39.205736,-121.107503,2007
2454322.5,39.207778,-121.136944,2007
2454322.5,37.413056,-118.403889,2007
2454322.5,37.258494,-118.361375,2007
2454322.5,38.895108,-121.153822,2007
2454322.5,35.9419,-120.2664,2007
2454323.5,39.474403,-121.293969,2007
2454324.5,35.164153,-120.687239,2007
2454324.5,36.597128,-118.126581,2007
2454324.5,37.645278,-120.295389,2007
2454324.5,39.330986,-120.920303,2007
2454324.5,38.711089,-120.853622,2007
2454325.5,39.192578,-120.818356,2007
2454325.5,39.136619,-120.921144,2007
2454325.5,38.648228,-120.678333,2007
2454325.5,38.120625,-120.436406,2007
2454325.5,38.71555,-121.019722,2007
2454326.5,38.352217,-120.599358,2007
2454326.5,35.780947,-120.991461,2007
2454327.5,36.098239,-120.421197,2007
2454327.5,35.743203,-120.217317,2007
2454328.5,39.192578,-120.818356,2007
2454328.5,39.095192,-120.917358,2007
2454329.5,37.489439,-118.6097,2007
2454329.5,39.236308,-120.979378,2007
2454329.5,37.425817,-119.904681,2007
2454329.5,39.192578,-120.818356,2007
2454329.5,38.2997,-120.6281,2007
2454329.5,38.172911,-120.465025,2007
2454329.5,39.454367,-121.3239,2007
2454329.5,39.095192,-120.917358,2007
2454330.5,36.40431,-120.67308,2007
2454330.5,38.296603,-120.622789,2007
2454331.5,38.756525,-120.848947,2007
2454332.5,39.192578,-120.818356,2007
2454332.5,39.330986,-120.920303,2007
2454333.5,38.097969,-120.686883,2007
2454333.5,38.617367,-120.855628,2007
2454333.5,39.385769,-121.051878,2007
2454333.5,38.677264,-120.98795,2007
2454334.5,38.590094,-120.735661,2007
2454334.5,38.0617,-120.3664,2007
2454335.5,37.8219,-120.4775,2007
2454335.5,38.4497,-120.5203,2007
2454335.5,38.795747,-120.808444,2007
2454335.5,36.258933,-118.897936,2007
2454336.5,39.095192,-120.917358,2007
2454337.5,38.4497,-120.5203,2007
2454338.5,39.2586,-120.9714,2007
2454338.5,37.871117,-120.433092,2007
2454339.5,36.8028,-118.2018,2007
2454339.5,39.095192,-120.917358,2007
2454339.5,39.095192,-120.917358,2007
2454340.5,39.095192,-120.917358,2007
2454340.5,39.1197,-120.8994,2007
2454340.5,37.632461,-120.465136,2007
2454340.5,37.296369,-118.413211,2007
2454340.5,39.095192,-120.917358,2007
2454340.5,39.095192,-120.917358,2007
2454340.5,39.192578,-120.818356,2007
2454340.5,39.192578,-120.818356,2007
2454340.5,39.204367,-120.827225,2007
2454341.5,38.617367,-120.855628,2007
2454341.5,39.354361,-121.063761,2007
2454341.5,38.651261,-120.970053,2007
2454342.5,35.469692,-120.623531,2007
2454342.5,36.820878,-119.3827,2007
2454342.5,37.716683,-120.444411,2007
2454342.5,36.210342,-120.4211,2007
2454342.5,36.738475,-119.123342,2007
2454342.5,36.081939,-120.4806,2007
2454343.5,37.848822,-120.25225,2007
2454343.5,35.861628,-120.182642,2007
2454343.5,38.277681,-120.506914,2007
2454344.5,37.885422,-120.499153,2007
2454344.5,36.8132,-119.381122,2007
2454344.5,38.021022,-120.247025,2007
2454345.5,38.541781,-120.847836,2007
2454345.5,39.019253,-120.826061,2007
2454345.5,37.706967,-120.433528,2007
2454346.5,39.336142,-121.104967,2007
2454346.5,38.212906,-120.832006,2007
2454346.5,38.212906,-120.832006,2007
2454346.5,38.212906,-120.832006,2007
2454346.5,37.953758,-120.264883,2007
2454346.5,37.2083,-121.5011,2007
2454346.5,39.215461,-120.936275,2007
2454346.5,39.096836,-120.950853,2007
2454347.5,37.268736,-119.698431,2007
2454347.5,38.803006,-120.918375,2007
2454347.5,38.0573,-120.336753,2007
2454348.5,38.050933,-120.413992,2007
2454348.5,37.885422,-120.499153,2007
2454349.5,36.072881,-120.1023,2007
2454349.5,39.363789,-121.113422,2007
2454349.5,37.965244,-120.271064,2007
2454350.5,39.188111,-120.832142,2007
2454350.5,38.783633,-120.817156,2007
2454350.5,38.633989,-120.6387,2007
2454350.5,36.572419,-121.927067,2007
2454351.5,39.240572,-121.056267,2007
2454351.5,38.688167,-120.88695,2007
2454351.5,36.978869,-122.1356,2007
2454351.5,38.066311,-120.353392,2007
2454352.5,39.232161,-121.163942,2007
2454352.5,35.613736,-121.145869,2007
2454352.5,38.681558,-120.858864,2007
2454352.5,38.775842,-120.749417,2007
2454353.5,38.661411,-120.970178,2007
2454354.5,36.820289,-119.369733,2007
2454354.5,36.874467,-119.342489,2007
2454355.5,35.455558,-120.718886,2007
2454356.5,37.032119,-121.323689,2007
2454356.5,37.812917,-120.224925,2007
2454357.5,37.6209,-120.2824,2007
2454359.5,37.852894,-120.453436,2007
2454359.5,37.849417,-120.200636,2007
2454359.5,39.1439,-120.9458,2007
2454360.5,38.493842,-120.581467,2007
2454360.5,38.445181,-120.528739,2007
2454360.5,36.076569,-120.102,2007
2454361.5,37.864583,-120.221875,2007
2454362.5,39.147153,-120.90785,2007
2454362.5,39.337389,-121.090703,2007
2454362.5,38.381325,-120.523567,2007
2454364.5,37.419478,-118.555411,2007
2454364.5,38.788781,-120.836872,2007
2454364.5,37.831189,-120.349056,2007
2454364.5,37.965247,-120.401433,2007
2454364.5,38.002178,-120.396083,2007
2454364.5,38.687222,-120.986467,2007
2454365.5,36.209778,-120.283697,2007
2454365.5,37.740217,-120.133411,2007
2454366.5,37.594822,-119.957917,2007
2454366.5,38.795861,-120.908503,2007
2454367.5,38.388206,-120.674364,2007
2454367.5,37.789167,-120.153833,2007
2454368.5,38.397636,-120.528197,2007
2454368.5,38.382322,-120.525203,2007
2454368.5,38.717014,-120.912242,2007
2454369.5,37.772342,-120.167889,2007
2454370.5,38.778475,-120.8358,2007
2454370.5,38.706475,-121.035733,2007
2454371.5,39.438031,-121.331128,2007
2454371.5,36.452908,-121.929358,2007
2454371.5,37.959636,-120.295711,2007
2454371.5,37.983392,-120.291939,2007
2454371.5,39.415542,-121.247131,2007
2454372.5,38.583436,-120.845842,2007
2454373.5,39.047847,-121.104214,2007
2454375.5,38.169739,-120.4122,2007
2454377.5,38.660767,-120.986608,2007
2454377.5,39.048614,-120.949544,2007
2454379.5,38.661392,-120.988897,2007
2454380.5,38.809244,-120.932917,2007
2454380.5,37.7464,-120.2528,2007
2454381.5,38.891333,-120.918211,2007
2454381.5,39.003003,-120.816036,2007
2454382.5,38.169761,-120.412239,2007
2454382.5,37.281753,-118.372794,2007
2454383.5,35.145308,-120.640628,2007
2454384.5,37.8219,-120.3125,2007
2454384.5,37.956661,-120.425128,2007
2454385.5,37.275689,-122.407786,2007
2454386.5,38.763236,-120.911819,2007
2454386.5,38.826183,-120.800711,2007
2454386.5,38.013897,-121.997697,2007
2454386.5,37.989414,-120.412489,2007
2454387.5,38.53135,-120.957106,2007
2454388.5,39.054036,-121.228647,2007
2454388.5,38.859758,-120.850544,2007
2454390.5,37.353306,-118.464828,2007
2454390.5,38.54975,-120.848836,2007
2454391.5,37.000639,-122.1806,2007
2454391.5,37.553617,-120.020808,2007
2454392.5,35.390914,-120.483358,2007
2454392.5,38.344592,-120.667425,2007
2454392.5,37.568953,-120.141589,2007
2454394.5,37.994008,-120.47615,2007
2454394.5,38.653661,-120.938364,2007
2454394.5,38.730492,-121.000556,2007
2454394.5,37.570956,-119.942603,2007
2454395.5,37.569639,-119.96655,2007
2454396.5,37.322775,-118.389983,2007
2454396.5,36.869378,-118.236672,2007
2454396.5,37.084133,-122.268583,2007
2454397.5,36.579761,-121.720742,2007
2454398.5,38.706889,-120.686094,2007
2454398.5,36.604167,-118.071944,2007
2454398.5,37.988428,-120.442,2007
2454398.5,38.608347,-120.701664,2007
2454399.5,38.694392,-120.784875,2007
2454399.5,38.054453,-120.371136,2007
2454399.5,36.358889,-120.785278,2007
2454400.5,37.563308,-119.964647,2007
2454401.5,38.427267,-120.680142,2007
2454401.5,39.231272,-121.370672,2007
2454401.5,38.447814,-120.516503,2007
2454402.5,37.536975,-119.953564,2007
2454402.5,37.564397,-119.929511,2007
2454402.5,38.647458,-120.675314,2007
2454402.5,37.804242,-120.2597,2007
2454402.5,38.661878,-120.931014,2007
2454403.5,37.468278,-119.768489,2007
2454403.5,38.318586,-120.531364,2007
2454404.5,39.102647,-120.953878,2007
2454404.5,37.537239,-119.953631,2007
2454405.5,38.377853,-120.553039,2007
2454406.5,39.095806,-120.949642,2007
2454406.5,39.189553,-120.835522,2007
2454407.5,38.596486,-120.928492,2007
2454408.5,37.929939,-120.277925,2007
2454408.5,38.705917,-120.944125,2007
2454408.5,38.694053,-120.674714,2007
2454409.5,39.063575,-120.730414,2007
2454409.5,38.854903,-120.856381,2007
2454409.5,38.897378,-120.891189,2007
2454409.5,36.569408,-121.946706,2007
2454410.5,37.406944,-118.504722,2007
2454410.5,39.189553,-120.835522,2007
2454410.5,36.266294,-121.391483,2007
2454411.5,38.748364,-120.617356,2007
2454412.5,37.962625,-120.407236,2007
2454412.5,38.917628,-120.867936,2007
2454414.5,39.099725,-120.994978,2007
2454414.5,38.051492,-120.219264,2007
2454415.5,36.563603,-121.931431,2007
2454417.5,35.782742,-120.202089,2007
2454417.5,39.120939,-120.965347,2007
2454418.5,38.717058,-121.008289,2007
2454419.5,39.184094,-120.848053,2007
2454420.5,38.748364,-120.617356,2007
2454421.5,38.041458,-120.506222,2007
2454421.5,35.318672,-120.831022,2007
2454422.5,37.8497,-120.4664,2007
2454424.5,37.160581,-121.556647,2007
2454425.5,35.449919,-120.932361,2007
2454427.5,38.431092,-120.737347,2007
2454427.5,38.804164,-120.805928,2007
2454427.5,38.027378,-120.372064,2007
2454429.5,38.047639,-120.336375,2007
2454430.5,35.423789,-120.54685,2007
2454431.5,38.407192,-120.469642,2007
2454431.5,38.398411,-120.498947,2007
2454432.5,38.445483,-120.537531,2007
2454432.5,38.343117,-120.5754,2007
2454432.5,38.687592,-120.995753,2007
2454432.5,38.406814,-120.620217,2007
2454433.5,37.967703,-120.438378,2007
2454433.5,38.834264,-121.012719,2007
2454433.5,37.921231,-120.254625,2007
2454433.5,35.423789,-120.54685,2007
2454434.5,38.618794,-120.755242,2007
2454434.5,36.568814,-121.954086,2007
2454434.5,37.831244,-120.259089,2007
2454434.5,36.517922,-121.934992,2007
2454435.5,38.038439,-120.387803,2007
2454435.5,38.231869,-120.533069,2007
2454435.5,38.018558,-120.328261,2007
2454436.5,39.098061,-120.953378,2007
2454436.5,36.787372,-119.309528,2007
2454437.5,38.242414,-120.548839,2007
2454437.5,38.843003,-120.854192,2007
2454437.5,37.370036,-119.704317,2007
2454437.5,37.539636,-119.970014,2007
2454438.5,38.051006,-120.346156,2007
2454438.5,37.990808,-120.347944,2007
2454438.5,38.172961,-120.459997,2007
2454438.5,36.491642,-121.938197,2007
2454440.5,39.035597,-121.126069,2007
2454441.5,37.6209,-120.2824,2007
2454442.5,38.682247,-120.995539,2007
2454443.5,37.842575,-120.251006,2007
2454444.5,37.370042,-119.704267,2007
2454444.5,37.472789,-119.77245,2007
2454445.5,37.922408,-120.609539,2007
2454446.5,37.460014,-119.932425,2007
2454447.5,37.563342,-119.926953,2007
2454448.5,37.017075,-119.611833,2007
2454448.5,37.017075,-119.611833,2007
2454450.5,38.010033,-120.206933,2007
2454450.5,37.62,-120.0217,2007
2454450.5,37.59985,-120.033611,2007
2454451.5,37.3885,-118.5445,2007
2454455.5,37.019022,-122.2038,2007
2454456.5,37.938167,-120.442897,2007
2454457.5,36.988875,-122.159336,2007
2454457.5,37.370017,-119.704556,2007
2454459.5,35.743203,-120.217317,2007
2454463.5,37.9893,-120.366153,2007
2454463.5,37.013986,-119.575364,2007
2454465.5,38.665978,-120.988719,2007
2454101.5,33.721533,-116.391442,2007
2454101.5,33.842869,-116.231228,2007
2454101.5,33.749433,-116.208739,2007
2454101.5,32.681586,-116.514392,2007
2454101.5,33.482033,-115.893606,2007
2454101.5,34.011803,-117.459889,2007
2454102.5,33.966114,-116.496975,2007
2454102.5,34.018908,-117.493903,2007
2454102.5,32.634106,-116.164983,2007
2454102.5,34.080736,-116.520964,2007
2454103.5,33.726419,-116.164136,2007
2454103.5,33.685039,-117.136581,2007
2454103.5,35.7756,-117.9128,2007
2454104.5,33.743906,-116.199358,2007
2454104.5,33.667664,-116.3132,2007
2454104.5,33.167292,-116.965964,2007
2454104.5,33.954136,-116.483983,2007
2454105.5,33.788983,-117.261256,2007
2454105.5,34.0613,-116.602386,2007
2454105.5,34.110258,-117.177156,2007
2454106.5,33.470328,-116.759081,2007
2454106.5,33.952286,-116.474067,2007
2454106.5,33.968711,-116.496986,2007
2454106.5,33.711097,-117.254761,2007
2454106.5,33.717642,-117.290553,2007
2454106.5,33.677961,-116.308056,2007
2454106.5,33.788325,-117.255075,2007
2454107.5,33.919506,-117.103764,2007
2454107.5,33.737708,-116.216531,2007
2454107.5,33.609214,-114.727253,2007
2454107.5,32.626489,-116.602714,2007
2454107.5,33.687069,-117.285353,2007
2454107.5,33.783353,-117.147822,2007
2454108.5,33.721475,-116.387678,2007
2454108.5,32.680131,-116.51225,2007
2454108.5,34.011825,-117.4896,2007
2454109.5,32.673861,-116.488511,2007
2454109.5,33.714564,-116.286203,2007
2454109.5,33.522944,-115.921878,2007
2454110.5,34.113394,-117.173744,2007
2454111.5,33.808675,-117.302736,2007
2454112.5,33.711589,-117.292672,2007
2454113.5,33.748603,-117.452542,2007
2454113.5,33.484331,-116.835247,2007
2454113.5,33.077275,-116.600614,2007
2454113.5,35.5264,-118.0192,2007
2454113.5,33.989664,-116.655939,2007
2454113.5,33.708628,-117.244917,2007
2454114.5,33.8807,-114.524814,2007
2454115.5,33.210103,-116.931797,2007
2454115.5,33.521567,-115.916239,2007
2454115.5,33.730192,-117.289528,2007
2454115.5,34.421064,-117.144142,2007
2454116.5,33.710383,-116.394653,2007
2454116.5,33.7147,-116.395081,2007
2454116.5,33.714786,-116.395344,2007
2454116.5,33.712411,-116.398333,2007
2454116.5,33.604858,-117.284356,2007
2454116.5,33.812244,-117.299117,2007
2454116.5,33.916317,-116.6142,2007
2454117.5,32.654522,-116.706894,2007
2454117.5,33.0141,-116.789553,2007
2454117.5,33.923675,-116.689458,2007
2454118.5,33.799714,-116.185772,2007
2454118.5,33.569289,-116.213589,2007
2454118.5,33.978428,-116.509228,2007
2454118.5,33.7657,-116.459353,2007
2454118.5,32.883867,-116.854033,2007
2454118.5,33.680456,-116.000389,2007
2454119.5,33.716417,-116.392058,2007
2454119.5,33.717422,-116.396739,2007
2454119.5,33.720644,-116.398664,2007
2454119.5,33.717825,-116.400308,2007
2454119.5,33.684894,-116.307936,2007
2454119.5,33.7214,-117.279931,2007
2454119.5,33.724606,-117.286083,2007
2454120.5,33.715233,-116.172536,2007
2454120.5,33.718917,-117.296939,2007
2454120.5,33.717825,-116.400308,2007
2454120.5,33.665953,-116.311494,2007
2454120.5,33.706811,-117.243256,2007
2454120.5,33.771881,-117.287114,2007
2454120.5,33.977358,-116.532678,2007
2454120.5,33.468603,-116.855061,2007
2454120.5,33.773481,-117.314753,2007
2454120.5,33.762461,-117.286422,2007
2454121.5,33.477997,-117.135889,2007
2454121.5,33.515308,-114.568675,2007
2454122.5,33.707711,-116.3941,2007
2454122.5,33.497214,-116.788531,2007
2454122.5,33.748603,-117.452542,2007
2454122.5,33.889117,-116.606072,2007
2454122.5,34.113394,-117.173744,2007
2454122.5,33.667992,-116.315764,2007
2454123.5,33.891214,-116.685056,2007
2454123.5,34.350308,-117.385658,2007
2454123.5,33.736061,-116.848828,2007
2454123.5,33.612358,-117.259769,2007
2454123.5,33.803139,-117.305131,2007
2454124.5,33.671161,-116.979825,2007
2454124.5,32.576753,-116.627539,2007
2454124.5,32.579019,-116.629708,2007
2454125.5,33.676975,-115.565325,2007
2454125.5,33.949756,-115.2425,2007
2454125.5,34.019336,-117.480464,2007
2454126.5,33.661636,-116.308936,2007
2454126.5,33.661636,-116.308936,2007
2454126.5,33.571478,-116.938822,2007
2454126.5,33.627544,-116.25075,2007
2454126.5,33.722108,-117.283883,2007
2454126.5,33.696556,-117.262233,2007
2454126.5,33.620522,-117.275461,2007
2454126.5,33.879483,-116.5038,2007
2454127.5,33.793792,-117.239208,2007
2454128.5,33.016344,-116.812261,2007
2454128.5,33.066444,-116.577789,2007
2454128.5,34.374392,-116.944436,2007
2454129.5,33.656172,-116.315781,2007
2454129.5,33.384397,-116.685392,2007
2454130.5,33.748603,-117.452542,2007
2454132.5,33.525342,-116.158558,2007
2454132.5,33.660031,-115.802206,2007
2454132.5,33.947789,-116.457628,2007
2454133.5,33.818669,-116.226856,2007
2454133.5,33.728744,-116.402844,2007
2454133.5,33.727075,-117.28825,2007
2454133.5,33.879722,-116.503636,2007
2454133.5,33.807644,-117.243903,2007
2454134.5,33.718128,-117.29055,2007
2454134.5,33.670689,-115.917608,2007
2454134.5,33.603847,-114.727911,2007
2454134.5,33.569689,-116.008708,2007
2454134.5,33.743003,-117.223483,2007
2454135.5,34.014822,-117.498264,2007
2454135.5,33.447267,-117.135875,2007
2454135.5,34.337244,-117.424289,2007
2454135.5,33.457333,-117.267558,2007
2454136.5,33.678161,-117.0844,2007
2454136.5,33.678519,-117.261897,2007
2454136.5,33.716508,-116.171006,2007
2454137.5,34.112256,-117.138517,2007
2454137.5,33.484331,-116.835247,2007
2454137.5,33.685475,-117.084317,2007
2454137.5,33.61,-114.78065,2007
2454138.5,33.842272,-116.860614,2007
2454138.5,33.710686,-115.400258,2007
2454138.5,35.4617,-117.6553,2007
2454138.5,33.947514,-116.456647,2007
2454139.5,33.478122,-117.1358,2007
2454139.5,32.973022,-116.801714,2007
2454139.5,33.759508,-116.438211,2007
2454140.5,32.723095,-114.924786,2007
2454140.5,33.889275,-116.357975,2007
2454141.5,33.748489,-117.276167,2007
2454141.5,33.724175,-117.288278,2007
2454141.5,33.66215,-116.313208,2007
2454142.5,34.016733,-117.478722,2007
2454144.5,33.715233,-116.172536,2007
2454144.5,33.988736,-116.527169,2007
2454145.5,33.879722,-116.503636,2007
2454146.5,33.715233,-116.172536,2007
2454146.5,33.726419,-116.164136,2007
2454146.5,33.899808,-116.340636,2007
2454147.5,33.748603,-117.452542,2007
2454147.5,33.754064,-117.462508,2007
2454147.5,34.108258,-117.182481,2007
2454147.5,33.910203,-116.545344,2007
2454147.5,32.911811,-116.884722,2007
2454148.5,33.793414,-117.257847,2007
2454148.5,33.627786,-116.094756,2007
2454148.5,33.669586,-116.311489,2007
2454148.5,33.597783,-117.223828,2007
2454148.5,33.525322,-115.913183,2007
2454149.5,33.802658,-117.232828,2007
2454149.5,33.576436,-116.987722,2007
2454149.5,35.4353,-117.735,2007
2454150.5,34.108258,-117.182481,2007
2454150.5,33.603642,-114.732794,2007
2454151.5,33.607561,-114.905411,2007
2454151.5,34.106511,-117.207828,2007
2454151.5,34.011656,-117.493622,2007
2454152.5,33.723139,-116.398478,2007
2454152.5,33.459867,-117.111486,2007
2454152.5,33.922453,-116.678072,2007
2454153.5,33.727653,-117.308083,2007
2454153.5,33.793758,-117.254436,2007
2454155.5,33.919506,-117.103764,2007
2454155.5,33.699253,-116.400997,2007
2454155.5,33.447267,-117.135875,2007
2454155.5,33.907064,-116.388378,2007
2454156.5,33.692261,-117.119622,2007
2454156.5,33.940917,-116.596494,2007
2454156.5,33.705628,-116.2947,2007
2454157.5,33.769825,-117.288711,2007
2454158.5,32.618464,-116.740114,2007
2454158.5,33.672967,-116.314908,2007
2454158.5,33.681803,-115.240683,2007
2454159.5,34.450678,-117.024467,2007
2454159.5,33.707878,-117.235617,2007
2454160.5,33.7302,-117.393553,2007
2454160.5,33.609628,-114.727258,2007
2454161.5,33.609628,-114.727258,2007
2454161.5,33.653639,-117.293122,2007
2454162.5,32.720894,-116.881383,2007
2454162.5,32.997183,-116.789597,2007
2454162.5,33.670197,-117.305072,2007
2454162.5,33.790803,-116.927044,2007
2454162.5,33.666047,-116.315767,2007
2454162.5,33.730483,-117.290453,2007
2454162.5,33.627544,-116.25075,2007
2454163.5,33.080339,-116.588936,2007
2454163.5,33.9231,-117.0614,2007
2454163.5,33.786319,-117.295944,2007
2454164.5,33.686317,-116.310308,2007
2454164.5,32.717314,-116.388094,2007
2454164.5,33.919506,-117.103764,2007
2454165.5,33.925342,-116.689108,2007
2454165.5,32.643361,-116.107597,2007
2454166.5,34.016056,-117.462364,2007
2454167.5,33.660564,-117.299728,2007
2454167.5,34.016056,-117.462364,2007
2454167.5,33.744272,-116.874139,2007
2454168.5,33.749683,-117.451011,2007
2454168.5,33.720406,-116.336742,2007
2454168.5,33.715114,-116.29495,2007
2454168.5,34.108239,-117.18505,2007
2454169.5,33.923911,-116.689397,2007
2454169.5,33.757692,-117.275478,2007
2454169.5,33.982839,-116.500072,2007
2454169.5,34.017803,-117.462367,2007
2454170.5,33.607686,-114.901581,2007
2454171.5,33.795217,-117.239214,2007
2454172.5,33.706886,-117.358892,2007
2454173.5,33.464358,-116.917567,2007
2454173.5,33.668408,-117.309056,2007
2454174.5,33.750058,-117.275481,2007
2454175.5,33.950353,-116.477142,2007
2454175.5,33.026169,-116.7993,2007
2454175.5,33.952828,-116.47325,2007
2454176.5,33.714983,-116.172833,2007
2454177.5,33.668025,-116.304522,2007
2454178.5,33.621575,-116.411703,2007
2454178.5,34.012672,-117.46235,2007
2454178.5,33.653639,-117.293122,2007
2454178.5,33.693658,-117.272131,2007
2454180.5,33.54775,-116.632153,2007
2454181.5,32.720292,-116.880711,2007
2454181.5,33.668444,-115.654275,2007
2454181.5,35.8894,-117.4125,2007
2454181.5,33.688161,-117.137336,2007
2454181.5,33.714961,-116.164125,2007
2454182.5,33.802658,-117.232828,2007
2454182.5,33.642092,-116.111597,2007
2454183.5,33.768433,-116.445703,2007
2454183.5,33.198408,-117.030883,2007
2454183.5,32.666378,-116.48815,2007
2454184.5,33.796583,-117.330639,2007
2454184.5,33.682381,-117.2874,2007
2454184.5,33.836239,-116.231239,2007
2454184.5,33.534358,-115.934831,2007
